0,0,0,-0.362162162162162,-0.113513513513514,-0.675675675675676,-0.372972972972973,-0.67027027027027,-0.697297297297297,-0.427027027027027,-0.85945945945946,-0.47027027027027,-0.745945945945946,-0.605405405405405,-0.945945945945946,-0.545945945945946,-0.67027027027027,-0.47027027027027,-0.616216216216216,-0.25945945945946,-0.778378378378378,-0.389189189189189,-1,-0.356756756756757,-0.643243243243243,-0.281081081081081,-0.6,-0.0432432432432432,-0.778378378378378,-0.172972972972973,-0.983783783783784,-0.162162162162162,-0.627027027027027,-0.0810810810810811,-0.567567567567568,0.194594594594595,-0.751351351351351,0.0378378378378378,-0.924324324324324,0.0108108108108108,-0.681081081081081,0.0756756756756757,-0.6
0,0,0,-0.367567567567568,-0.108108108108108,-0.675675675675676,-0.367567567567568,-0.67027027027027,-0.691891891891892,-0.421621621621622,-0.854054054054054,-0.481081081081081,-0.740540540540541,-0.610810810810811,-0.945945945945946,-0.551351351351351,-0.664864864864865,-0.481081081081081,-0.610810810810811,-0.264864864864865,-0.778378378378378,-0.389189189189189,-1,-0.356756756756757,-0.637837837837838,-0.286486486486487,-0.594594594594595,-0.0486486486486487,-0.778378378378378,-0.172972972972973,-0.978378378378378,-0.162162162162162,-0.621621621621622,-0.0864864864864865,-0.562162162162162,0.194594594594595,-0.745945945945946,0.0378378378378378,-0.918918918918919,0.0108108108108108,-0.675675675675676,0.0756756756756757,-0.594594594594595
0,0,0,-0.362162162162162,-0.124324324324324,-0.65945945945946,-0.378378378378378,-0.65945945945946,-0.702702702702703,-0.416216216216216,-0.85945945945946,-0.427027027027027,-0.756756756756757,-0.572972972972973,-0.951351351351351,-0.52972972972973,-0.675675675675676,-0.437837837837838,-0.621621621621622,-0.210810810810811,-0.783783783783784,-0.356756756756757,-1,-0.340540540540541,-0.643243243243243,-0.248648648648649,-0.594594594594595,-0.00540540540540541,-0.772972972972973,-0.151351351351351,-0.972972972972973,-0.151351351351351,-0.621621621621622,-0.0594594594594595,-0.562162162162162,0.237837837837838,-0.735135135135135,0.0594594594594595,-0.897297297297297,0.0216216216216216,-0.664864864864865,0.0972972972972973,-0.589189189189189
0,0,0,-0.358288770053476,-0.13903743315508,-0.641711229946524,-0.406417112299465,-0.631016042780749,-0.716577540106952,-0.401069518716578,-0.86096256684492,-0.379679144385027,-0.780748663101604,-0.524064171122995,-0.962566844919786,-0.497326203208556,-0.684491978609626,-0.417112299465241,-0.631016042780749,-0.171122994652406,-0.79144385026738,-0.320855614973262,-1,-0.320855614973262,-0.647058823529412,-0.224598930481283,-0.60427807486631,0.0320855614973262,-0.775401069518717,-0.122994652406417,-0.973262032085562,-0.144385026737968,-0.620320855614973,-0.0427807486631016,-0.572192513368984,0.267379679144385,-0.732620320855615,0.0855614973262032,-0.893048128342246,0.0320855614973262,-0.663101604278075,0.112299465240642,-0.593582887700535
0,0,0,-0.345744680851064,-0.159574468085106,-0.617021276595745,-0.436170212765957,-0.611702127659574,-0.73936170212766,-0.372340425531915,-0.867021276595745,-0.313829787234043,-0.797872340425532,-0.473404255319149,-0.973404255319149,-0.462765957446809,-0.691489361702128,-0.377659574468085,-0.638297872340426,-0.111702127659574,-0.797872340425532,-0.281914893617021,-1,-0.297872340425532,-0.654255319148936,-0.191489361702128,-0.617021276595745,0.0851063829787234,-0.776595744680851,-0.0904255319148936,-0.962765957446809,-0.122340425531915,-0.622340425531915,-0.0159574468085106,-0.574468085106383,0.308510638297872,-0.723404255319149,0.111702127659574,-0.877659574468085,0.0531914893617021,-0.654255319148936,0.138297872340426,-0.590425531914894
0,0,0,-0.335106382978723,-0.186170212765957,-0.579787234042553,-0.473404255319149,-0.585106382978723,-0.75,-0.377659574468085,-0.867021276595745,-0.228723404255319,-0.824468085106383,-0.404255319148936,-0.99468085106383,-0.414893617021277,-0.712765957446809,-0.324468085106383,-0.654255319148936,-0.0425531914893617,-0.813829787234043,-0.23936170212766,-1,-0.276595744680851,-0.659574468085106,-0.159574468085106,-0.617021276595745,0.143617021276596,-0.771276595744681,-0.0531914893617021,-0.952127659574468,-0.117021276595745,-0.622340425531915,0,-0.569148936170213,0.345744680851064,-0.702127659574468,0.138297872340426,-0.845744680851064,0.0585106382978723,-0.632978723404255,0.148936170212766,-0.563829787234043
0,0,0,-0.281407035175879,-0.256281407035176,-0.417085427135678,-0.532663316582915,-0.447236180904523,-0.738693467336683,-0.311557788944724,-0.829145728643216,0.0552763819095477,-0.884422110552764,-0.236180904522613,-1,-0.281407035175879,-0.738693467336683,-0.175879396984925,-0.668341708542714,0.206030150753769,-0.849246231155779,-0.165829145728643,-0.979899497487437,-0.21608040201005,-0.673366834170854,-0.0703517587939699,-0.613065326633166,0.316582914572864,-0.773869346733668,-0.0402010050251256,-0.899497487437186,-0.115577889447236,-0.623115577889447,0.0201005025125628,-0.557788944723618,0.381909547738693,-0.668341708542714,0.0753768844221106,-0.773869346733668,0.0100502512562814,-0.608040201005025,0.115577889447236,-0.542713567839196
0,0,0,-0.248803827751196,-0.325358851674641,-0.330143540669856,-0.593301435406699,-0.397129186602871,-0.770334928229665,-0.315789473684211,-0.856459330143541,0.258373205741627,-0.851674641148325,-0.129186602870813,-1,-0.191387559808612,-0.77511961722488,-0.0909090909090909,-0.703349282296651,0.325358851674641,-0.818181818181818,-0.157894736842105,-0.990430622009569,-0.215311004784689,-0.746411483253589,-0.062200956937799,-0.665071770334928,0.315789473684211,-0.746411483253589,-0.129186602870813,-0.92822966507177,-0.196172248803828,-0.708133971291866,-0.062200956937799,-0.622009569377991,0.248803827751196,-0.655502392344498,-0.0956937799043062,-0.77511961722488,-0.143540669856459,-0.626794258373206,-0.0287081339712919,-0.545454545454545
0,0,0,-0.252293577981651,-0.31651376146789,-0.298165137614679,-0.559633027522936,-0.339449541284404,-0.711009174311927,-0.330275229357798,-0.830275229357798,0.252293577981651,-0.825688073394496,-0.13302752293578,-1,-0.206422018348624,-0.811926605504587,-0.123853211009174,-0.729357798165138,0.298165137614679,-0.784403669724771,-0.178899082568807,-0.94954128440367,-0.224770642201835,-0.761467889908257,-0.105504587155963,-0.678899082568807,0.252293577981651,-0.706422018348624,-0.178899082568807,-0.871559633027523,-0.229357798165138,-0.697247706422018,-0.123853211009174,-0.614678899082569,0.142201834862385,-0.614678899082569,-0.188073394495413,-0.73394495412844,-0.224770642201835,-0.605504587155963,-0.137614678899083,-0.522935779816514
0,0,0,-0.134782608695652,-0.330434782608696,-0.134782608695652,-0.582608695652174,-0.165217391304348,-0.752173913043478,-0.21304347826087,-0.843478260869565,0.269565217391304,-0.8,-0.11304347826087,-1,-0.204347826086957,-0.852173913043478,-0.152173913043478,-0.756521739130435,0.252173913043478,-0.756521739130435,-0.2,-0.965217391304348,-0.260869565217391,-0.795652173913043,-0.178260869565217,-0.686956521739131,0.169565217391304,-0.678260869565217,-0.260869565217391,-0.865217391304348,-0.304347826086957,-0.686956521739131,-0.21304347826087,-0.595652173913044,0.0478260869565217,-0.582608695652174,-0.295652173913044,-0.704347826086957,-0.317391304347826,-0.573913043478261,-0.226086956521739,-0.504347826086957
0,0,0,0.174107142857143,-0.263392857142857,0.227678571428571,-0.549107142857143,0.107142857142857,-0.772321428571429,-0.0535714285714286,-0.834821428571429,0.348214285714286,-0.758928571428571,0.0178571428571429,-1,-0.0580357142857143,-0.875,-0.00446428571428571,-0.794642857142857,0.232142857142857,-0.700892857142857,-0.125,-0.964285714285714,-0.174107142857143,-0.825892857142857,-0.0982142857142857,-0.736607142857143,0.0758928571428571,-0.611607142857143,-0.254464285714286,-0.870535714285714,-0.290178571428571,-0.727678571428571,-0.200892857142857,-0.638392857142857,-0.0982142857142857,-0.504464285714286,-0.339285714285714,-0.723214285714286,-0.348214285714286,-0.620535714285714,-0.28125,-0.535714285714286
0,0,0,0.188340807174888,-0.260089686098655,0.242152466367713,-0.600896860986547,0.0762331838565022,-0.852017937219731,-0.103139013452915,-0.94170403587444,0.367713004484305,-0.730941704035874,0.103139013452915,-1,0.0493273542600897,-0.878923766816144,0.0986547085201794,-0.79372197309417,0.188340807174888,-0.681614349775785,-0.062780269058296,-0.968609865470852,-0.0986547085201794,-0.838565022421525,-0.0448430493273543,-0.73542600896861,-0.00896860986547085,-0.618834080717489,-0.224215246636771,-0.89237668161435,-0.237668161434978,-0.757847533632287,-0.179372197309417,-0.654708520179372,-0.2152466367713,-0.542600896860987,-0.349775784753363,-0.762331838565022,-0.345291479820628,-0.654708520179372,-0.304932735426009,-0.565022421524664
0,0,0,0.220720720720721,-0.27027027027027,0.288288288288288,-0.581081081081081,0.135135135135135,-0.801801801801802,-0.045045045045045,-0.878378378378378,0.369369369369369,-0.716216216216216,0.157657657657658,-1,0.0990990990990991,-0.900900900900901,0.130630630630631,-0.801801801801802,0.162162162162162,-0.68018018018018,-0.0225225225225225,-0.968468468468469,-0.0630630630630631,-0.86036036036036,-0.018018018018018,-0.752252252252252,-0.0540540540540541,-0.626126126126126,-0.198198198198198,-0.896396396396396,-0.207207207207207,-0.77027027027027,-0.162162162162162,-0.662162162162162,-0.27027027027027,-0.554054054054054,-0.337837837837838,-0.765765765765766,-0.324324324324324,-0.662162162162162,-0.292792792792793,-0.567567567567568
0,0,0,0.278301886792453,-0.231132075471698,0.419811320754717,-0.537735849056604,0.358490566037736,-0.80188679245283,0.188679245283019,-0.910377358490566,0.419811320754717,-0.669811320754717,0.268867924528302,-0.985849056603774,0.226415094339623,-0.89622641509434,0.245283018867925,-0.778301886792453,0.188679245283019,-0.655660377358491,0.0707547169811321,-1,0.0424528301886792,-0.891509433962264,0.0660377358490566,-0.768867924528302,-0.0471698113207547,-0.622641509433962,-0.122641509433962,-0.938679245283019,-0.127358490566038,-0.820754716981132,-0.0943396226415094,-0.693396226415094,-0.278301886792453,-0.566037735849057,-0.287735849056604,-0.820754716981132,-0.273584905660377,-0.712264150943396,-0.259433962264151,-0.608490566037736
0,0,0,0.294392523364486,-0.228971962616822,0.439252336448598,-0.514018691588785,0.378504672897196,-0.757009345794393,0.214953271028037,-0.873831775700935,0.401869158878505,-0.635514018691589,0.341121495327103,-1,0.294392523364486,-0.939252336448598,0.285046728971963,-0.808411214953271,0.154205607476636,-0.635514018691589,0.126168224299065,-1,0.102803738317757,-0.911214953271028,0.102803738317757,-0.780373831775701,-0.088785046728972,-0.616822429906542,-0.0747663551401869,-0.939252336448598,-0.0654205607476635,-0.836448598130841,-0.0607476635514019,-0.710280373831776,-0.308411214953271,-0.574766355140187,-0.238317757009346,-0.827102803738318,-0.214953271028037,-0.733644859813084,-0.214953271028037,-0.626168224299065
